Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Color (product.metafields.custom.colors),Craft (product.metafields.custom.craft),Delivery (product.metafields.custom.delivery),Fabric (product.metafields.custom.fabric),Fit (product.metafields.custom.fit),List of Colors (product.metafields.custom.list_of_colors),Number of components (product.metafields.custom.number_of_components),Products Components (product.metafields.custom.products_components),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / India,Price / India,Compare At Price / India,Included / International,Price / International,Compare At Price / International,Status
jhalak-kurta-set,,,,,,,,,XS,,,,,,,,1396-Blue-XS,2000,,0,deny,manual,134300,134300,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/18pseEpxQwuDzZLUj-Vf-bMu7kiuVfsCG.jpg?v=1740577899,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
jhalak-kurta-set,,,,,,,,,S,,,,,,,,1396-Blue-S,2000,,0,deny,manual,134300,134300,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/1vREnhMrj2O-rJgGr72zPPXGSmKeGBvzg.jpg?v=1740577899,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
jhalak-kurta-set,,,,,,,,,L,,,,,,,,1396-Blue-L,2000,,0,deny,manual,134300,134300,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/1sic9n4DCcHyXIPaNS69fDqrFlKOc2RoC.jpg?v=1740577899,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
jhalak-kurta-set,,,,,,,,,XL,,,,,,,,1396-Blue-XL,2000,,0,deny,manual,141015,134300,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/1asJHZrJZ-AIKPsoXXBgtiCiamX1-xl4v.jpg?v=1740577899,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
jhalak-kurta-set,,,,,,,,,XXL,,,,,,,,1396-Blue-XXL,2000,,0,deny,manual,141015,134300,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
jhalak-kurta-set,,,,,,,,,3XL,,,,,,,,1396-Blue-3XL,2000,,0,deny,manual,147730,134300,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
jhalak-kurta-set,,,,,,,,,4XL,,,,,,,,1396-Blue-4XL,2000,,0,deny,manual,147730,134300,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
jhalak-kurta-set,,,,,,,,,5XL,,,,,,,,1396-Blue-5XL,2000,,0,deny,manual,154445,134300,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
jhalak-kurta-set,,,,,,,,,6XL,,,,,,,,1396-Blue-6XL,2000,,0,deny,manual,154445,134300,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
shonee-anarkali-set,Shonee Anarkali Set,"<meta charset=""utf-8"">
<p>This set featuring Pink embroidered short geathered shirt and salwar paired with yellow dupatta<br><br></p>
<div style=""overflow-x: auto;"">
<table border=""1"" style=""border: 1px solid black;"" align=""left"">
<tbody>
<tr>
<td style=""padding-left: 10px;""><b>Collection</b></td>
<td style=""padding-left: 10px;""><span>Banarsia</span></td>
</tr>
<tr>
<td style="" padding-left: 10px;""><b>Fabric</b></td>
<td style="" padding-left: 10px;""><span>Tussar Silk</span></td>
</tr>
<tr>
<td style=""; padding-left: 10px;""><b>Embroidery</b></td>
<td style=""; padding-left: 10px;""><span>Cotton threadwork and metallic zardozi embroidery</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Craft</b></td>
<td style=""padding-left: 10px;""><span>Zardoz</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Fit</b></td>
<td style=""padding-left: 10px;""><span>Comfortable Fit</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Delivery</b></td>
<td style=""padding-left: 10px;""><span>4 weeks</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Wash Care</b></td>
<td style=""padding-left: 10px;""><span>Dry clean only</span></td>
</tr>
</tbody>
</table>
</div>
<br>",Banarsia,,Anarkali Set,"Banarsia, Comfortable Fit, Couture, DLVRY 4 weeks, Not On Sale, Pink, Sangeet, Tussar Silk",TRUE,Size,M,,,,,,,,1395-Pink-M,3000,,0,continue,manual,128300,128300,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/1XVIClKIShaeAvby647vjmMspGBScNd-G.jpg?v=1740577900,1,,FALSE,,,,,,,,,,,,,,Pink,Zardoz Work,4 Weeks,Pure Moonga Silk,Comfortable Fit,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,active
shonee-anarkali-set,,,,,,,,,XS,,,,,,,,1395-Pink-XS,3000,,0,deny,manual,128300,128300,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/1uaooQk3MglpSEsNg0DlKYtKxTwQIgM2C.jpg?v=1740577900,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
shonee-anarkali-set,,,,,,,,,S,,,,,,,,1395-Pink-S,3000,,0,deny,manual,128300,128300,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/1WzqaZiQ1FoopAo3AR5qvwnwbyUCZAJ9a.jpg?v=1740577900,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
shonee-anarkali-set,,,,,,,,,L,,,,,,,,1395-Pink-L,3000,,0,deny,manual,128300,128300,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/1Wh0FH-I33jqvxCOHGw00MFzm8lBbub-o.jpg?v=1740577900,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
shonee-anarkali-set,,,,,,,,,XL,,,,,,,,1395-Pink-XL,3000,,0,deny,manual,134715,128300,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/1RcOzKPPZL3q1PiHptA4ulbyqaL-854X.jpg?v=1740577900,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
shonee-anarkali-set,,,,,,,,,XXL,,,,,,,,1395-Pink-XXL,3000,,0,deny,manual,134715,128300,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
shonee-anarkali-set,,,,,,,,,3XL,,,,,,,,1395-Pink-3XL,3000,,0,deny,manual,141130,128300,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
shonee-anarkali-set,,,,,,,,,4XL,,,,,,,,1395-Pink-4XL,3000,,0,deny,manual,141130,128300,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
shonee-anarkali-set,,,,,,,,,5XL,,,,,,,,1395-Pink-5XL,3000,,0,deny,manual,147545,128300,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
shonee-anarkali-set,,,,,,,,,6XL,,,,,,,,1395-Pink-6XL,3000,,0,deny,manual,147545,128300,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
jalsa-anarkali-set,Jalsa Anarkali Set,"<meta charset=""utf-8"">
<p>This set features a black embroidered kalidar open jacket with long anarkali.<br><br></p>
<div style=""overflow-x: auto;"">
<table border=""1"" style=""border: 1px solid black;"" align=""left"">
<tbody>
<tr>
<td style=""padding-left: 10px;""><b>Collection</b></td>
<td style=""padding-left: 10px;""><span>Banarsia</span></td>
</tr>
<tr>
<td style="" padding-left: 10px;""><b>Fabric</b></td>
<td style="" padding-left: 10px;""><span>Handloom Mulmul</span></td>
</tr>
<tr>
<td style=""; padding-left: 10px;""><b>Embroidery</b></td>
<td style=""; padding-left: 10px;""><span>Resham thread, and applique zardoz embroidery enhanced with metallic sequins and zari work.</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Craft</b></td>
<td style=""padding-left: 10px;""><span>Zardoz</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Fit</b></td>
<td style=""padding-left: 10px;""><span>Fitted</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Delivery</b></td>
<td style=""padding-left: 10px;""><span>4 weeks</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Wash Care</b></td>
<td style=""padding-left: 10px;""><span>Dry clean only</span></td>
</tr>
</tbody>
</table>
</div>
<br>",Banarsia,,Anarkali Set,"Banarsia, Black, Couture, DLVRY 4 weeks, Fitted, Handloom Mulmul, Not On Sale, Sangeet",TRUE,Size,M,,,,,,,,1394-Black-M,3000,,0,continue,manual,172500,172500,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/1r8BM2kPR2gxQCi0uX-7tU8F3XVDGBM2L.jpg?v=1740577901,1,,FALSE,,,,,,,,,,,,,,Black,Zardoz Work,4 Weeks,Handloom Mulmul,Fitted,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,active
jalsa-anarkali-set,,,,,,,,,XS,,,,,,,,1394-Black-XS,3000,,0,deny,manual,172500,172500,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/1OZmD8d9EZrY2b4LH3iz2ECvQ934lEZik.jpg?v=1740577901,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
jalsa-anarkali-set,,,,,,,,,S,,,,,,,,1394-Black-S,3000,,0,deny,manual,172500,172500,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/1s6Zzvw2f5BGAACWVeffSlaFdyjcfEDRU.jpg?v=1740577901,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
jalsa-anarkali-set,,,,,,,,,L,,,,,,,,1394-Black-L,3000,,0,deny,manual,172500,172500,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/1l_JLWbsQuK9jfJyZqOdpW8FIwmoDjkde.jpg?v=1740577901,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
jalsa-anarkali-set,,,,,,,,,XL,,,,,,,,1394-Black-XL,3000,,0,deny,manual,181125,172500,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/1-Vb4_QqTR_rnY3oGkhddF4L-GG9s30vu.jpg?v=1740577901,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
jalsa-anarkali-set,,,,,,,,,XXL,,,,,,,,1394-Black-XXL,3000,,0,deny,manual,181125,172500,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
jalsa-anarkali-set,,,,,,,,,3XL,,,,,,,,1394-Black-3XL,3000,,0,deny,manual,189750,172500,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
jalsa-anarkali-set,,,,,,,,,4XL,,,,,,,,1394-Black-4XL,3000,,0,deny,manual,189750,172500,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
jalsa-anarkali-set,,,,,,,,,5XL,,,,,,,,1394-Black-5XL,3000,,0,deny,manual,198375,172500,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
jalsa-anarkali-set,,,,,,,,,6XL,,,,,,,,1394-Black-6XL,3000,,0,deny,manual,198375,172500,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
hemal-kurta-set,Hemal Kurta Set,"<meta charset=""utf-8"">
<p>This set features yellow long straight achkan paired with a churidaar.<br><br></p>
<div style=""overflow-x: auto;"">
<table border=""1"" style=""border: 1px solid black;"" align=""left"">
<tbody>
<tr>
<td style=""padding-left: 10px;""><b>Collection</b></td>
<td style=""padding-left: 10px;""><span>Banarsia</span></td>
</tr>
<tr>
<td style="" padding-left: 10px;""><b>Fabric</b></td>
<td style="" padding-left: 10px;""><span>Raw Silk</span></td>
</tr>
<tr>
<td style=""; padding-left: 10px;""><b>Embroidery</b></td>
<td style=""; padding-left: 10px;""><span>Resham thread, and applique zardoz embroidery enhanced with metallic sequins and zari work.</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Craft</b></td>
<td style=""padding-left: 10px;""><span>Zardoz</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Fit</b></td>
<td style=""padding-left: 10px;""><span>Fitted</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Delivery</b></td>
<td style=""padding-left: 10px;""><span>4 weeks</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Wash Care</b></td>
<td style=""padding-left: 10px;""><span>Dry clean only</span></td>
</tr>
</tbody>
</table>
</div>
<br>",Banarsia,Uncategorized,Kurta Set,"Banarsia, Couture, DLVRY 4 weeks, Fitted, Haldi, Not On Sale, Raw Silk, Yellow",FALSE,Size,M,,,,,,,,1393-Yellow-M,2000,,0,deny,manual,125300,125300,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/1YjS0MSL_dCnr0KNE64-4F8J0eyhk0FF4.jpg?v=1740577901,1,,FALSE,,,,,,,,,,,,,,Yellow,Zardoz Work,4 Weeks,Raw Silk,Fitted,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,draft
hemal-kurta-set,,,,,,,,,XS,,,,,,,,1393-Yellow-XS,2000,,0,deny,manual,125300,125300,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/1aS8EHLzkgQibEkXFgkPXzP9Mcijq8g97.jpg?v=1740577901,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
hemal-kurta-set,,,,,,,,,S,,,,,,,,1393-Yellow-S,2000,,0,deny,manual,125300,125300,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/1P7KpByp-Qu4jWvIJyVtaPmb6E3naT0cd.jpg?v=1740577902,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
hemal-kurta-set,,,,,,,,,L,,,,,,,,1393-Yellow-L,2000,,0,deny,manual,125300,125300,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/1Z3xNMbMoerX8Uy2OjXxDhGmRx6x5GDmH.jpg?v=1740577902,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
hemal-kurta-set,,,,,,,,,XL,,,,,,,,1393-Yellow-XL,2000,,0,deny,manual,131565,125300,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/1BHXwaCzwYP63452lLQhXa8U63yiy2x9H.jpg?v=1740577902,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
hemal-kurta-set,,,,,,,,,XXL,,,,,,,,1393-Yellow-XXL,2000,,0,deny,manual,131565,125300,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
hemal-kurta-set,,,,,,,,,3XL,,,,,,,,1393-Yellow-3XL,2000,,0,deny,manual,137830,125300,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
hemal-kurta-set,,,,,,,,,4XL,,,,,,,,1393-Yellow-4XL,2000,,0,deny,manual,137830,125300,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
hemal-kurta-set,,,,,,,,,5XL,,,,,,,,1393-Yellow-5XL,2000,,0,deny,manual,144095,125300,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
hemal-kurta-set,,,,,,,,,6XL,,,,,,,,1393-Yellow-6XL,2000,,0,deny,manual,144095,125300,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
kyra-anarkali-set,Kyra Anarkali Set,"<meta charset=""utf-8"">
<p>This set features beige embridered short anarkali and lycra crepe churidaar paired with black handloom maheshwari cotton embroidered dupatta.<br><br></p>
<div style=""overflow-x: auto;"">
<table border=""1"" style=""border: 1px solid black;"" align=""left"">
<tbody>
<tr>
<td style=""padding-left: 10px;""><b>Collection</b></td>
<td style=""padding-left: 10px;""><span>Banarsia</span></td>
</tr>
<tr>
<td style="" padding-left: 10px;""><b>Fabric</b></td>
<td style="" padding-left: 10px;""><span>Silk Organza</span></td>
</tr>
<tr>
<td style=""; padding-left: 10px;""><b>Embroidery</b></td>
<td style=""; padding-left: 10px;""><span>Tonal and multicolour resham thread embroidery with sequins work.</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Craft</b></td>
<td style=""padding-left: 10px;""><span>Resham Thread Work</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Fit</b></td>
<td style=""padding-left: 10px;""><span>Fitted</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Delivery</b></td>
<td style=""padding-left: 10px;""><span>6 weeks</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Wash Care</b></td>
<td style=""padding-left: 10px;""><span>Dry clean only</span></td>
</tr>
</tbody>
</table>
</div>
<br>",Banarsia,,Anarkali Set,"Banarsia, Beige, BEST SELLER, Couture, DLVRY 6 weeks, Fitted, Not On Sale, Sangeet, Silk Organza",TRUE,Size,M,,,,,,,,1392-Beige-M,3000,,0,continue,manual,91500,91500,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/1Zen1shKbt6P7jeMRk8_R9V9p6D6AGgXo.jpg?v=1740577902,1,,FALSE,,,,,,,,,,,,,,Beige,Resham Thread Embroidery,6 Weeks,Silk Organza,Fitted,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,active
kyra-anarkali-set,,,,,,,,,XS,,,,,,,,1392-Beige-XS,3000,,0,deny,manual,91500,91500,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/1kNQqqNzzkhiXBmuusociwet_euEAA-TY.jpg?v=1740577902,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
kyra-anarkali-set,,,,,,,,,S,,,,,,,,1392-Beige-S,3000,,0,deny,manual,91500,91500,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/1Cz8yPF5IWyRRcF0ivwEDiaIKzH3UIfFc.jpg?v=1740577902,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
kyra-anarkali-set,,,,,,,,,L,,,,,,,,1392-Beige-L,3000,,0,deny,manual,91500,91500,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/1SNYFpfdyuk2WbIqSOTnVoJkMppNRzDWO.jpg?v=1740577903,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
kyra-anarkali-set,,,,,,,,,XL,,,,,,,,1392-Beige-XL,3000,,0,deny,manual,96075,91500,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/1Lht6Jj2hir3jc--P9dNBGfBpGMf1Yeob.jpg?v=1740577903,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
kyra-anarkali-set,,,,,,,,,XXL,,,,,,,,1392-Beige-XXL,3000,,0,deny,manual,96075,91500,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
kyra-anarkali-set,,,,,,,,,3XL,,,,,,,,1392-Beige-3XL,3000,,0,deny,manual,100650,91500,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
kyra-anarkali-set,,,,,,,,,4XL,,,,,,,,1392-Beige-4XL,3000,,0,deny,manual,100650,91500,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
kyra-anarkali-set,,,,,,,,,5XL,,,,,,,,1392-Beige-5XL,3000,,0,deny,manual,105225,91500,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
kyra-anarkali-set,,,,,,,,,6XL,,,,,,,,1392-Beige-6XL,3000,,0,deny,manual,105225,91500,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
paro-lehenga-set,Paro Lehenga Set,"<meta charset=""utf-8"">
<p>This set features beige embroidered lehenga and gold banarasi embroidered blouse enhanced with a separate red banarasi dupatta. The cost of the banarasi dupatta will be additional.<br><br></p>
<div style=""overflow-x: auto;"">
<table align=""left"" style=""border: 1px solid black;"" border=""1"">
<tbody>
<tr>
<td style=""padding-left: 10px;""><b>Collection</b></td>
<td style=""padding-left: 10px;""><span>Banarsia</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Fabric</b></td>
<td style=""padding-left: 10px;"">Tussar Moonga</td>
</tr>
<tr>
<td style=""; padding-left: 10px;""><b>Embroidery</b></td>
<td style=""; padding-left: 10px;""><span>Antique gold zari aari work on lehenga with antique gold metallic zardoz embroidered blouse.</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Craft</b></td>
<td style=""padding-left: 10px;""><span>Kasab</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Fit</b></td>
<td style=""padding-left: 10px;""><span>Comfortable Fit</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Delivery</b></td>
<td style=""padding-left: 10px;""><span>6 weeks</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Wash Care</b></td>
<td style=""padding-left: 10px;""><span>Dry clean only</span></td>
</tr>
</tbody>
</table>
</div>
<br>",Banarsia,,Lehenga Set,"Banarsia, Beige, Comfortable Fit, Couture, DLVRY 6 weeks, Engagement, Not On Sale, Pure Moonga Silk, Tussar Moonga",TRUE,Size,M,,,,,,,,1391-Beige-M,7000,,0,continue,manual,202500,202500,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/1iv0FXhEkIt7a5P6lVRROeIlHuHRcbeK2.jpg?v=1740577903,1,,FALSE,,,,,,,,,,,,,,Beige,Kasab embroidery,6 Weeks,Pure Moonga Silk,Comfortable Fit,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,active
paro-lehenga-set,,,,,,,,,XS,,,,,,,,1391-Beige-XS,7000,,0,deny,manual,202500,202500,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/15KWra218sMxeCZoVBSMiMDLhV_SjYjCz.jpg?v=1740577903,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
paro-lehenga-set,,,,,,,,,S,,,,,,,,1391-Beige-S,7000,,0,deny,manual,202500,202500,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/1Fj-gIh_BvDaJlvfA_DaLW7l6d_pI1Jm3.jpg?v=1740577903,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
paro-lehenga-set,,,,,,,,,L,,,,,,,,1391-Beige-L,7000,,0,deny,manual,202500,202500,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/10zZj8ADO4pO7fxSh2gIDyHtEP-DUvqwZ.jpg?v=1740577903,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
paro-lehenga-set,,,,,,,,,XL,,,,,,,,1391-Beige-XL,7000,,0,deny,manual,212625,202500,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/1SL14gTJtNSQjTleNF3vg6R5ABi3YTZro.jpg?v=1740577903,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
paro-lehenga-set,,,,,,,,,XXL,,,,,,,,1391-Beige-XXL,7000,,0,deny,manual,212625,202500,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
paro-lehenga-set,,,,,,,,,3XL,,,,,,,,1391-Beige-3XL,7000,,0,deny,manual,222750,202500,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
paro-lehenga-set,,,,,,,,,4XL,,,,,,,,1391-Beige-4XL,7000,,0,deny,manual,222750,202500,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
paro-lehenga-set,,,,,,,,,5XL,,,,,,,,1391-Beige-5XL,7000,,0,deny,manual,232875,202500,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
paro-lehenga-set,,,,,,,,,6XL,,,,,,,,1391-Beige-6XL,7000,,0,deny,manual,232875,202500,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
